,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,ABF1_YPD,ACE2_YPD,ADR1_YPD,ARG80_YPD,ARG81_YPD,ARO80_YPD,ASH1_YPD,AZF1_YPD,BAS1_YPD,CAD1_YPD,CBF1_YPD,CHA4_YPD,CIN5_YPD,CRZ1_YPD,CUP9_YPD,DAL81_YPD,DAL82_YPD,DIG1_YPD,DOT6_YPD,FHL1_YPD,FKH1_YPD,FKH2_YPD,FZF1_YPD,GAL4_YPD,GAT1_YPD,GAT3_YPD,GCN4_YPD,GCR1_YPD,GCR2_YPD,GLN3_YPD,GTS1_YPD,HAA1_YPD,HAL9_YPD,HAP2_YPD,HAP3_YPD,HAP4_YPD,HAP5_YPD,HIR1_YPD,HIR2_YPD,HMS1_YPD,HSF1_YPD,IME4_YPD,INO2_YPD,INO4_YPD,IXR1_YPD,LEU3_YPD,MAC1_YPD,MAL13_YPD,MAL33_YPD,A1..MATA1._YPD,MBP1_YPD,MCM1_YPD,MET31_YPD,MET4_YPD,MIG1_YPD,MOT3_YPD,MSN1_YPD,MSN2_YPD,MSN4_YPD,MSS11_YPD,NDD1_YPD,NRG1_YPD,PDR1_YPD,PHD1_YPD,PHO2_YPD,PHO4_YPD,PUT3_YPD,RAP1_YPD,RCS1_YPD,REB1_YPD,RFX1_YPD,RGM1_YPD,RGT1_YPD,RIM101_YPD,RLM1_YPD,RME1_YPD,ROX1_YPD,RPH1_YPD,RTG1_YPD,RTG3_YPD,SFL1_YPD,SFP1_YPD,SIP4_YPD,SKN7_YPD,SKO1_YPD,SMP1_YPD,SOK2_YPD,STB1_YPD,STE12_YPD,STP1_YPD,STP2_YPD,SUM1_YPD,SWI4_YPD,SWI5_YPD,SWI6_YPD,THI2_YPD,UGA3_YPD,YAP1_YPD,YAP3_YPD,YAP5_YPD,YAP6_YPD,YAP7_YPD,YFL044C_YPD,YJL206C_YPD,ZAP1_YPD,ZMS1_YPD
615,-0.61,-0.28,-0.18,-0.07,-0.21,0.46,0.01,0.28,0.22,0.03,0.39,-0.2,-0.25,-0.43,0.26,0.17,0.16,0.26,-0.332659959,0.33951734,0.006725867,0.019708603,-0.200003933,-0.373752868,0.000305098,-0.764501658,-0.641909752,0.015984475,0.50885435,-0.813236282,0.576095531,0.603826994,-0.163210504,-0.475928118,-0.430025628,0.20963203,1.097582954,-0.393462353,0.659897348,0.965694535,0.016017862,-0.511589325,-0.228301769,-0.243256749,-0.002201703,-0.212791028,-0.328889456,-0.214242636,-0.020234225,-0.087028126,-0.36326065,-0.399318243,-0.462162009,-0.230453626,-0.043276516,-0.166329469,-0.456776883,-0.268624406,-0.006094231,0.021726173,0.148197443,-0.043380598,-0.626575488,-0.413957825,-0.002918969,-0.900664259,0.043491077,-0.561948817,-0.247436308,0.029325237,-0.34187822,-0.009872202,-0.016891033,-0.415759239,-0.360584091,0.043394484,0.0241449,-1.058423718,0.070104608,-0.105278281,-0.31061191,-0.146151368,0.041175823,-0.63329257,-0.579400775,0.370011576,-0.321198096,-0.353837638,-0.833604567,1.143939828,-0.333698835,-0.189734399,-0.169105861,-0.260626648,-0.195486686,-0.413361561,-0.063541461,-0.007293411,0.23509716,0.102839641,-0.156193405,0.814303657,0.284106615,-0.274658535,-0.672137661,-0.473616695,-0.012782779,-0.294100919,-0.35003361,-0.630373518,0.063703939,0.153261354,-0.549254087,-0.182197147,-0.761882413,0.036096755,-0.463405226,-0.725872,-0.229918838,-0.277543156,-0.408024799,-0.173889862,-0.444346692,-0.472252648
616,-0.18,0.75,0.09,-0.12,-0.1,-0.04,-0.43,-0.41,-0.14,0.14,0.07,0.31,0.22,0.91,-0.71,-0.2,-0.18,0.03,-0.332659959,0.33951734,0.006725867,0.019708603,-0.200003933,-0.373752868,0.000305098,-0.764501658,-0.641909752,0.015984475,0.50885435,-0.813236282,0.576095531,0.603826994,-0.163210504,-0.475928118,-0.430025628,0.20963203,1.097582954,-0.393462353,0.659897348,0.965694535,0.016017862,-0.511589325,-0.228301769,-0.243256749,-0.002201703,-0.212791028,-0.328889456,-0.214242636,-0.020234225,-0.087028126,-0.36326065,-0.399318243,-0.462162009,-0.230453626,-0.043276516,-0.166329469,-0.456776883,-0.268624406,-0.006094231,0.021726173,0.148197443,-0.043380598,-0.626575488,-0.413957825,-0.002918969,-0.900664259,0.043491077,-0.561948817,-0.247436308,0.029325237,-0.34187822,-0.009872202,-0.016891033,-0.415759239,-0.360584091,0.043394484,0.0241449,-1.058423718,0.070104608,-0.105278281,-0.31061191,-0.146151368,0.041175823,-0.63329257,-0.579400775,0.370011576,-0.321198096,-0.353837638,-0.833604567,1.143939828,-0.333698835,-0.189734399,-0.169105861,-0.260626648,-0.195486686,-0.413361561,-0.063541461,-0.007293411,0.23509716,0.102839641,-0.156193405,0.814303657,0.284106615,-0.274658535,-0.672137661,-0.473616695,-0.012782779,-0.294100919,-0.35003361,-0.630373518,0.063703939,0.153261354,-0.549254087,-0.182197147,-0.761882413,0.036096755,-0.463405226,-0.725872,-0.229918838,-0.277543156,-0.408024799,-0.173889862,-0.444346692,-0.472252648
617,-0.11,-0.2,-0.32,-0.26,0.28,0.3,0.09,0.19,0.25,-0.47,0.28,-0.41,-0.15,-0.01,0.6,0.38,-0.01,-0.43,-0.265198466,-0.288508776,-0.085054349,-0.107085976,0.181054068,-0.235410732,0.176748752,-0.617856119,-0.3167246,0.30275409,0.528503808,-0.543286565,0.242859044,0.457838109,-0.077937581,0.006106107,0.604949297,0.161645096,-0.017519155,-0.026376852,1.269862727,0.966740163,-0.082626786,-0.263664234,-0.073905989,-0.156198228,0.020809109,-0.086367261,-0.294344821,-0.056903602,-0.034645827,0.06678992,-0.100678916,-0.201740192,-0.24188903,-0.138953975,0.118438404,0.028462361,-0.364577892,0.050574274,0.371332809,0.020912061,0.222185442,0.437578141,0.440267194,-0.268147503,-0.20480963,-0.008236513,0.711210569,0.112743496,-0.290157134,-0.37728249,-0.150342898,0.760145136,0.065603605,-0.039948691,-0.002654576,0.142173045,0.062319033,-0.061405789,0.092751527,-0.258117612,-0.012686004,-0.244746241,-0.023079441,-0.026717245,0.159301733,-0.255810361,0.096391271,-0.282023854,-0.299481943,-0.018673183,0.000654402,-0.442762833,-0.008442723,-0.340852405,-0.227387976,-0.342111425,0.36078733,-0.440469148,-0.094174745,0.251524478,-0.030770822,-0.125761606,0.283451146,0.099036607,-0.049941691,0.350657575,0.034937727,-0.450673233,-0.086193194,-0.384464958,-0.600502147,-0.019711521,-0.030718282,-0.080617047,-0.262305573,0.450069536,-0.018869196,0.026635353,0.04107585,0.866080846,0.005727512,-0.054062642,-0.040821167,-0.239254421
618,-0.44,-0.17,0.15,0.46,0.13,0.28,-0.03,-0.25,-0.05,-0.05,0.12,0.36,0.1,-0.01,-0.19,-0.29,0.09,-0.21,-0.041874683,-0.122393266,0.265944391,-0.133853887,0.019332423,-0.083274614,0.313262688,0.022794468,0.015505848,0.016366521,0.462535789,-0.1334573,0.473427427,0.209215652,-0.01616651,-0.355421452,0.870515995,0.013435389,-0.566715307,-0.023431036,-0.162364022,-0.226359989,-0.006730063,-0.051044458,-0.058596149,-0.426242279,0.147621126,-0.196640539,-0.16877335,0.094711304,0.060607331,-0.105881045,-0.084993001,-0.442470529,-0.027586546,0.00425774,0.029328489,0.181002656,-0.20035176,0.172517342,-0.091766853,-0.083029691,-0.590196429,0.421691996,-0.360705814,0.104648785,0.172793304,0.333135509,0.242908176,-0.121089284,0.512833374,-0.046901315,0.233857145,0.268227407,0.017235236,0.016526272,0.105320712,0.286168375,-0.224919817,0.951390921,0.001723568,0.02829077,-0.077935891,0.502673589,-0.217703416,1.130932978,-0.044019024,-0.527199268,-0.338639907,0.218784267,-0.092711214,-1.090254356,-0.245720858,-0.057300451,-0.039196311,-0.119680999,0.000840846,-0.114798106,0.302272837,0.012669784,1.510801341,0.354738527,-0.162996208,-0.050577006,0.461427976,0.134355147,0.875221589,0.186135401,-0.009923204,0.124763525,-0.133324454,0.000245382,0.062384938,0.045672078,0.505737102,-0.107747713,0.86683156,0.35142186,-0.212707632,0.613995504,0.038823002,-1.024885446,-0.293324679,0.1535204,0.039731637,-0.136110665
619,2.04,0.88,-0.03,-0.6,-0.36,-0.68,-0.53,-1.26,-1.3,0.62,1.38,0.93,0.37,-0.4,-0.28,-0.46,-0.49,0.16,-0.241325992,0.361032453,-0.245404555,-0.570477507,-0.304172124,-0.590786809,0.433016366,-0.119275956,-0.517025261,-0.344399903,0.156286323,-0.772299261,-0.207956283,0.831531764,-0.134484199,-0.177294534,-0.364367195,0.308855941,0.771474468,0.151905304,0.519868449,-0.186815917,-0.414836132,-0.594441668,-0.068476582,-0.011188758,-0.34497324,-0.160144258,-0.257433261,-0.442899986,-0.171109861,-0.104921324,-0.515919567,-0.226926907,-0.334003861,-0.385843164,-0.242025435,-0.046849794,-0.091201692,-0.282254669,-1.115802753,-0.089880215,0.364597196,1.126164879,-0.694464109,-0.637110681,-0.1681438,0.051504496,0.266238677,-0.702029392,0.233227655,-0.164195986,-0.307700008,-0.213750696,-0.30047493,-0.370053282,-0.322802344,-0.353364991,-0.346690365,-1.097550809,-0.032826109,-0.086995318,-0.104476353,0.16488949,0.161231921,-0.525805005,-0.064744424,-0.079756907,0.170345053,-0.552815556,-0.296313267,-0.038184597,-0.219081283,-0.549187777,0.118875442,-0.4238508,-0.113173272,-0.347360256,-0.071210755,-0.456066593,-0.537720931,0.210694953,0.447220528,0.605665475,-0.19156857,-0.004086908,0.200226359,0.413029783,0.982742467,-0.10991381,-0.212863009,-0.256948734,1.036986226,1.559828329,0.508703271,0.001685237,-0.508525475,-0.431023879,-1.12905558,-0.320886394,-0.005816016,-0.099442829,-0.688091871,-0.220123489,-0.264107258,-0.293810015
621,1.17,0.89,1.09,1.16,0.53,0.53,0.71,-0.07,-0.08,-0.65,-0.5,-0.53,-0.43,-0.95,-0.53,-0.63,-0.75,-0.95,-0.039625434,0.262241307,-0.607377934,-0.370329017,-0.009358306,-0.154732929,0.706584834,6.17E-05,-0.662782894,-0.03978408,0.669116047,-0.225892752,-0.163448001,0.957117461,0.002905401,-0.051677193,-0.231981731,-0.002644646,0.918660397,-0.172252649,-0.013782859,-0.019471815,-0.003195181,-0.281615208,0.242760043,0.297512267,-0.228445261,0.218715091,0.045121124,-0.452602431,-0.021662861,0.015736048,-0.114503086,0.323186038,-0.202793004,-0.056859301,-0.049820184,0.000209897,0.089666004,-0.162577934,-0.525382065,0.012219095,0.198382631,1.054032907,-0.226681732,0.216112986,0.000395533,0.517789881,0.652163754,-0.106926575,-0.091104413,-0.239007057,-0.000428905,0.685481193,0.193016614,0.005687995,0.00792829,-0.554979882,-0.239391718,-0.763371559,0.141740132,-0.036486325,-0.087566283,0.139086341,-0.261923093,-0.101134725,0.218811044,1.166324933,-0.011220905,-0.299106362,-0.132392863,0.027539379,0.301430083,-0.000871247,0.217112566,0.059191754,0.021462955,0.338209656,0.005110342,-0.168985716,-0.102065884,0.39065382,0.120441658,0.140711917,0.106153713,0.005069657,-0.640457802,-0.340725403,0.130762084,0.033864156,-0.039384191,0.00207397,-0.298196519,-0.102766577,-0.035136202,-0.222805721,-0.062446187,-0.444856847,-0.167820862,0.018464687,-0.057295948,-0.311644048,-0.134832326,0.00178135,0.251064377,0.418795942
622,-0.63,-0.37,-0.46,-0.35,0.32,0.04,0.36,0.04,-0.01,-0.02,-0.02,-0.2,0.01,-0.15,0.29,0.28,0.12,0.74,-0.16549423,-0.103197492,0.157687927,-0.435842631,-0.368764826,-0.110889135,0.317846887,0.037563839,-0.245408266,-0.007238297,0.401221299,-0.231229288,-0.045799207,0.612466683,-0.185628133,-0.469578538,0.309881876,-0.219071174,0.848971599,0.00099007,0.762170195,-0.015407573,-0.03666376,-0.481429632,0.33901592,-0.078542402,-0.353580962,0.293019627,0.021648008,-0.294449509,0.011139787,0.002279676,-0.600017287,-0.172055503,-0.102011782,-0.38182302,-0.077376227,-0.019838299,-0.029322424,-0.111303721,0.205981733,-0.177152223,-0.06009985,-0.195429626,0.06724137,-0.200997218,0.469821288,0.161289848,0.471444391,-0.694193754,-0.04102566,-0.581888999,-0.083353942,0.005408899,-0.080933386,0.005734985,0.005749785,-0.460344446,-0.184251425,0.063038444,0.198770597,-9.68E-05,0.042607639,-0.053909996,-0.216164879,0.051814205,-0.09667268,2.018492141,0.002125399,-0.276432737,-0.555599957,0.858844682,-0.168050529,-0.044240722,-0.249680759,-0.402879518,0.24106342,0.213305968,0.208358311,-0.298512316,-0.262542115,0.166911047,-0.152908043,0.482018456,0.296953991,-0.052415676,-0.156848787,0.472115378,-0.035770368,-0.2373377,-0.434901946,-0.242428258,-0.180296898,-0.223200198,-0.050724996,0.343066425,-0.038657415,-0.347013693,0.011999635,0.30370314,-0.100395276,-0.168772199,-0.021833591,0.020968226,-0.060737519,0.423860497
623,-0.4,-0.05,-0.03,0.56,-0.01,0.17,-0.15,-0.08,-0.11,0.19,0.05,0.73,0.26,-0.38,-0.56,0.14,-0.35,-0.04,-0.176616055,-0.507131891,0.067189181,-0.147650722,-0.13980827,0.118674812,-0.09162829,-0.801538938,0.081020918,0.105502557,-0.238467626,-0.584970414,-0.004114252,-0.138768221,-0.122055271,-0.060370683,0.022269511,-0.02984824,-1.059330832,-0.174005256,-0.069822669,-0.058911813,-0.110947685,0.025452537,-0.08552077,-0.070642542,-0.002413757,-0.182121443,-0.084662292,0.162125844,0.178127055,0.410642096,-0.314996555,-0.13972503,-0.046569746,-0.019445699,0.002309492,0.247082059,-0.091904046,-0.131062041,0.419569956,-0.319020084,0.067222368,1.214970773,-0.205384626,-0.387599864,-0.59244739,-0.252021446,-0.717514457,0.210222515,0.587723676,0.051785116,0.012276744,0.444434903,-0.304763516,-0.011216325,-0.006671231,0.385576597,0.306481107,0.725482124,-0.119997524,-0.137204648,-0.180390294,-0.000302897,0.800522322,-1.893664707,0.475133249,0.59902113,0.472049958,-0.077321475,0.836229635,-0.02859259,-0.623043463,-0.616506595,-0.079676634,0.156722788,-0.26449179,-0.445928362,0.029457833,-0.353254206,-0.040036781,-0.105474704,-0.270445194,0.538704424,0.54616638,-0.039689169,0.916660075,0.501248761,-0.075285745,0.006912677,0.027426566,-0.385749329,0.032448882,0.05635365,0.358661707,-0.025158644,3.138345025,-0.128735532,0.075646947,-0.447830145,-0.151676632,0.345704072,-0.136077007,0.174229602,-0.170640236,-0.598827949
624,-0.76,-0.05,0.18,0.57,0.29,0.26,0.03,-0.13,-0.11,0.04,-0.08,0.31,0.21,0.1,-0.15,-0.29,-0.3,-0.13,0.917823321,0.016365808,-0.096326205,-0.677323583,-0.259435289,-0.241462821,0.47256045,-0.586422489,-0.304081405,-0.461853746,0.819219448,-1.076046589,-0.007059862,0.578159182,0.334836539,0.248386794,-0.11247005,-0.050835132,0.840464684,-0.092220655,-0.101859784,0.61095485,-0.359604757,-0.527439841,-0.098146074,0.057529432,-0.118318123,-0.229091932,-0.302597237,-0.688465194,-0.346606674,-0.671875916,-0.106217943,0.028446801,-0.628676047,-0.469793687,-0.276215797,-0.187860799,-0.059801445,-0.058190036,-0.53946608,-0.039102728,0.230279266,1.191841688,-0.216725038,0.070343573,0.237752027,0.31271547,0.369529802,-0.887687769,0.685796208,-0.162621291,-0.32823687,0.768893924,-0.334287506,-0.343836424,-0.316792344,0.260770364,0.217490316,-0.643365757,0.227651382,-0.326077657,-0.209165452,-0.152489909,0.320946844,-0.568381811,0.423627757,0.2811654,-0.525368693,-0.634685513,-0.81386498,1.074381302,-0.268229215,-1.170188685,-0.30828722,-0.180904594,-0.183272662,-0.198883686,0.07308986,-0.476413696,-1.23046886,-0.307764186,-0.343037923,-0.098871069,0.08085192,0.124356989,-0.278885093,-0.609248352,0.239874828,-0.268468346,-0.215630803,-0.365507004,2.295241772,0.001880625,1.189092986,-0.772284107,-0.909768593,0.868027605,0.01761296,-0.193581452,0.028257949,-0.766760857,-0.516604495,-0.216668238,-0.33753009,-0.437624955
625,-0.37,-0.41,0.8,0.91,0.25,-0.03,-0.2,-0.33,-0.52,0.01,0.08,0.64,0.22,-0.18,-0.43,-0.45,-0.37,0.35,-0.012788616,0.127652956,0.322981685,-0.466545952,-0.148147534,-0.090333715,0.401092496,-0.102187381,-0.130269926,0.007426601,-0.052742965,-0.367580561,-0.055548999,0.705750679,-0.16420124,-0.306438804,0.616104709,-0.015922214,0.918213406,-0.019803269,-0.17722739,-0.252684412,-0.127070876,-0.0145685,0.090786645,-0.118047935,-0.180686951,0.016478348,-0.222146968,0.166942788,0.493032828,-0.131469554,-0.239527205,-0.007723764,-0.006258883,0.107343724,0.022349773,-0.495499401,-0.260189874,0.417869901,-0.544575189,-0.101074531,0.199546717,0.006316553,-0.253855895,-0.070887751,-0.061040995,0.435879351,-0.284916101,0.005399557,0.507359394,-0.17715847,-0.00049454,-0.273997695,0.159880247,-0.222802085,-0.167149414,0.258485759,-0.08529876,0.779141106,-0.032791485,0.260915335,-0.01321374,-0.224532286,2.213202585,1.418983603,-0.367128045,-0.173259734,0.061972183,0.023616176,-0.110873774,-0.70373117,0.403447816,0.018343612,0.010752059,-0.434661714,-0.244524785,0.435070075,0.119134094,0.084238058,0.008580255,0.023132975,0.051587881,-0.451098809,-0.244276208,-0.006860576,0.85598093,0.331440841,-0.08210348,0.049893217,-0.117411303,0.063272921,-0.235338586,0.158374128,0.022721758,0.379784406,0.107115096,-0.167242643,-0.136005412,0.061920218,0.026261967,0.765745534,-0.137498746,0.24385294,0.154189139,0.352506003
628,-0.31,-0.13,0.04,0.5,0.25,-0.13,-0.2,0,-0.47,0.26,0.26,0.43,0.35,0,-0.42,-0.11,-0.2,-0.11,-0.160308472,0.024093398,-0.15189847,-0.300318389,-0.180442136,-0.808852885,0.747207949,-0.88555256,-0.608540271,-0.249718016,1.02644251,-0.242548943,-0.223583143,1.062614065,-0.367445675,-0.508433758,0.688002882,0.018562394,0.685744547,-0.199204758,-0.074488948,0.18552863,-0.020076369,-0.295838105,-0.595354821,0.092018901,-0.010873116,-0.254764424,-0.285654679,-0.152835143,-0.153811795,-0.055229468,-0.21577671,-0.14812245,-0.173464578,-0.185390795,-0.043668414,-0.102963108,-0.621886571,-0.087689325,-0.570200347,-0.102396626,0.088584788,0.037150669,-0.275310791,-0.194198155,-0.02459811,-0.066514455,1.234552087,-0.031803025,1.103666758,-0.336313547,0.060295492,0.572397856,0.012143275,-0.391475465,0.160975933,0.735231443,0.08734973,-0.512055128,-0.02322861,0.200104798,-0.269690079,-0.267274733,-0.283307549,0.354670044,0.71173858,-0.237412055,-0.278623928,-0.394018011,-0.69992113,-0.128627551,0.022901538,-0.237938178,-0.001573207,-0.400433894,-0.258452005,0.442826855,0.217644912,0.107817606,0.587618461,0.50161157,-0.05554663,0.197931047,-0.071294454,-0.350734325,-0.377046435,0.384105966,0.396129122,-0.224594437,-0.297228375,-0.478457463,-0.460485524,0.141429652,1.014980444,0.209503649,0.025483579,-0.508184535,-0.062472958,-0.437548382,-0.356949285,-0.199776331,-0.48961967,-0.135318293,-0.404667563,-0.306877976
629,-0.03,0.73,-0.05,-1.78,0.03,0.43,0.75,0.14,0.15,0.21,-0.02,-0.23,-0.14,-0.11,-0.02,0.1,-0.08,-0.06,-0.217451417,-0.208858363,0.000130847,-0.447329009,-0.045712939,0.013584316,0.708016619,-0.780264409,-0.666545008,0.008717208,1.117257647,-0.446860022,-0.208148396,1.073105974,-0.136479453,-0.438211219,0.161010902,-0.049715755,0.013171798,-0.234036837,-0.645794941,0.129795108,-0.039951361,0.121783838,-0.099384219,0.134999062,-0.095100743,0.192298717,-0.077973595,0.154897869,-0.310207625,0.30832068,0.048372217,-0.201783731,0.008222392,-0.061156557,-0.030874949,0.099048326,-0.081054002,-0.384850268,0.532591656,-0.313729982,0.456929338,0.586842646,-0.198200888,-0.170195081,0.04174174,0.877369297,1.011963866,-0.011343391,-0.169616867,0.105662525,0.12276693,0.782322085,0.076164061,-0.301651565,0.107996192,-0.003069235,0.090660245,-0.151976484,-0.178013908,0.019860442,-0.235237268,-0.115322752,0.012629026,-0.264767379,0.802417991,-0.013517764,-0.582978414,-0.232104866,-0.478085795,0.804352396,0.027114267,-0.228656639,0.029115293,-0.199395743,-0.027039871,-0.001722235,0.176462184,0.067029573,0.202965293,0.224068807,0.00215493,-0.10941841,0.26850973,-0.136147258,-0.504799122,0.420074666,0.612337494,0.061597603,-0.277866166,-0.215283025,-0.315050757,-0.350765785,-0.10681271,0.082257315,0.418168571,-0.485183615,0.28724887,-0.009505206,-0.032334438,0.396642645,-0.2766114,-0.100812936,-0.183393364,0.029520734
631,0.04,0.62,0.44,0.13,0.18,-0.07,0.09,-0.33,0.1,-0.15,-0.04,-0.2,0.03,-0.4,0.1,-0.55,0.27,-0.24,-0.506052949,0.294053234,-0.424010614,-0.315223624,-0.16896176,-0.209715242,1.051397579,0.162444536,-0.164746074,-0.575361299,0.263941095,-0.821474115,0.292646895,0.634897201,-0.096192354,0.395466807,-0.952481992,0.395515066,0.33531643,-0.20590344,0.66029249,0.471165709,-0.172251299,-0.73987204,0.478447319,0.002833986,-0.46263061,-0.17472869,-0.310028687,-0.548206583,-0.127396433,-0.507298207,-0.008369108,-0.016769256,-0.642245891,-0.34734504,-0.199184817,-0.335955951,-0.412904581,-0.028059096,-0.369454702,-0.556652017,0.235560666,1.023697427,-0.092362305,0.043290184,-0.100313769,0.308636036,0.24228116,-0.51151909,1.353016255,1.713921658,-0.168377068,0.646703589,0.065941589,-0.038883315,-0.053853117,-0.355818486,-0.310799438,-0.421296986,0.571707775,-0.54574197,-0.494942071,0.18066029,-0.46586754,-0.000584309,-0.220017991,0.303531897,-0.37352694,-0.384830508,-0.57847782,1.173735093,0.232858546,-0.462092906,0.167286755,0.390435141,0.239156778,-0.047727841,-0.475209421,-0.331143519,-0.02367184,0.002107968,-0.487648074,0.566153773,0.302219836,-0.055903783,-0.146673296,2.096133638,0.672804489,-0.177036903,-0.330358487,-0.185634089,3.452709286,-0.505499904,3.554257055,-0.332057405,-0.558813546,-0.225144405,-0.212217002,-0.587723509,0.011927238,-0.332860443,-0.717300397,-0.330523166,-0.535392369,-0.045479922
632,-1.24,-0.78,0.31,1.46,1.11,0.62,0.07,-0.23,-0.58,-1.01,-0.24,0.23,0.79,0.33,0.54,-0.09,-0.31,-1.01,-0.223475101,-0.307323601,-0.320605263,-0.184267965,-0.189840453,-0.31615936,0.397624681,0.17059964,-0.034039393,-0.370736406,0.429824501,-0.562937978,-0.030955648,0.503343239,-0.025275199,-0.006640026,0.041363973,-0.081171193,0.563728846,-0.025501304,-0.249648307,0.03262012,-0.053213903,-0.404073676,0.449615674,0.055834659,-0.160534205,-0.130762003,0.000477741,-0.005606227,0.356840869,-0.186059103,-0.15253359,-0.243000093,-0.10418936,0.070050598,-0.118176125,0.079690495,-0.070453713,0.11900856,-0.188879122,-0.176684394,0.163259122,0.70041921,-0.106779526,0.063054464,-0.161817359,-0.233951542,0.011372547,0.180301036,0.379859137,0.311839395,0.125303279,0.497412891,-0.001654782,0.032927986,-0.002672166,-0.462118325,-0.167770881,-0.09069066,-0.066794004,-0.177464139,-0.149936247,0.085178112,0.183079168,-0.911714059,0.511387882,0.563761641,-0.314274808,0.099849416,-0.119627047,0.528393084,0.026322599,0.25296589,0.322181295,0.172051057,0.244823263,-0.005484878,0.132432599,-0.044721869,-0.097950662,0.386216423,-0.022713218,-0.019198888,-0.013804242,-0.090082906,-0.096278394,0.91255897,0.005544573,-0.137896794,-0.168341028,0.336352864,2.124169099,-0.451409121,1.842917946,-0.131765851,-0.121339767,-0.033854128,0.03602035,-0.345461714,0.055282158,-0.408723024,-0.463693088,-0.000145114,-0.097224324,0.350755099
633,-0.47,-0.06,0.42,0.39,0.2,-0.04,0.01,-0.06,-0.06,0,0.11,0.31,0.01,0.05,0.07,-0.02,-0.58,-0.28,0.022902106,0.314119912,0.313201032,-0.547270412,-0.063693426,-0.255829223,0.838703251,-0.003353963,-0.09061672,0.019851762,0.853247167,-0.471341992,-0.398536501,1.124951205,-0.45647165,-0.56837319,-0.152087429,-0.069743295,0.860156967,0.170599897,0.531842051,0.094867609,0.136144783,-0.470038123,0.802628752,0.090263498,0.017667259,0.294256313,-0.046939797,-0.096122958,-0.090691198,-0.062204096,-0.197126265,-0.395057817,-0.227592442,-0.385712969,-0.001463418,-0.201935762,-0.337880144,-0.266528912,-0.369165698,0.23423483,0.002980845,0.645604277,-0.43481448,-0.154605898,-0.042151726,0.275513333,0.967542848,-0.568377147,0.140026426,-0.272542502,-0.123165732,0.609331073,-0.16406078,-0.184168696,-0.082088177,-0.856387052,-0.36226329,-1.069006425,-0.048851033,-0.101472281,-0.012658569,-0.13760971,-1.145503252,-0.243021333,-0.028632941,-0.219031947,-0.37143637,-0.34833739,-0.461074402,1.306452175,0.319501289,0.397810299,-0.013131465,-0.228375676,-0.247512864,0.303404357,0.814374295,0.104186746,-0.73478884,0.552271509,0.322297031,0.112975636,0.009261454,-0.182908669,-0.981430229,0.012406196,0.012866263,-0.092376609,-0.5120355,-0.183814997,-0.164165642,-0.224824539,0.46149849,-0.046966252,-0.320825342,-0.975885746,0.03872427,0.000874585,-0.272987128,-0.336867699,0.436171223,0.420549125,-0.228025319,0.393158283
634,-0.53,-0.04,0.6,0.51,0.2,-0.01,-0.01,-0.29,-0.37,0.04,0.18,0.31,0.2,-0.21,-0.17,-0.21,-0.21,-0.02,-0.014948012,0.02150986,0.073891921,-0.183920323,-0.067113402,-0.048412817,0.711266524,0.061701556,0.097043315,0.061186559,0.604959162,0.582702529,-0.218130047,0.791264805,-0.338696574,0.02714499,1.175522877,-0.318047636,-0.240280973,0.266208927,0.596431518,-0.013181097,0.023698492,0.007598108,0.73840287,0.218037531,0.668777403,0.013514714,0.152461091,-0.332475708,0.400231762,0.511958401,-0.2068788,-0.346283254,-0.078081232,0.003650158,-0.004531762,0.069999473,-0.240841541,0.04576223,-0.999951324,-0.074075209,-0.144975908,-0.033347121,-0.157337611,-0.347457336,-0.224292001,0.331841283,0.086088877,-0.02905512,0.010370098,-0.065823354,-0.32122205,-0.095258581,-0.026516224,-0.296589172,0.331771475,-0.727525733,-0.053803758,-0.127568892,0.17462335,-0.174420182,0.063700074,-0.024415652,1.029858091,-1.391963303,-0.834345586,1.510232187,0.178122338,-0.206732608,-0.566746505,-0.012921556,0.638616606,0.348540418,-0.032434857,0.028855683,-0.22445008,0.047027806,-0.048063927,0.280848969,-0.341843772,-0.000118104,0.047222315,-0.341694231,-0.819756158,-0.016850921,-0.015790354,1.20910196,-0.668411167,-0.193530505,0.161299652,-0.372491885,-0.234885173,-0.073963057,0.035588159,0.002480024,-0.133986275,-0.374390917,-0.257035571,0.001878032,-0.085810794,0.00178452,0.535796973,0.119614876,-0.196989392,0.563485104
